doi,title,abstract,authors,venue,year,citations,url,pdf_url,paperId
10.4108/eai.26-6-2018.154831,C-ABAC: An ABAC based Model for Collaboration in Multi-tenant Environment,Collaborative systems allow a group of users to collaborate through distributed platforms in order to perform a common task. Collaborators usually use cloud-based solutions to outsource their data and to benefit from the cloud capabilities. Ensuring access control in a cloud-based collaborative sess,M. Madani; Mohammed Erradi; Yahya Benkaouz,EAI Endorsed Transactions on Smart Cities,2018,1,https://openalex.org/W2810463965,http://eudl.eu/pdf/10.4108/eai.26-6-2018.154831,W2810463965
10.12694/scpe.v14i4.934,Delegation across storage clouds: on-boarding federation as a case study,"As the volume of digital data rapidly increases, storage clouds are becoming a popular solution for both enterprise and personal data, and the number of storage cloud solutions is also increasing. However, these solutions do not yet deal with the need of customers for interoperability and data migration from one cloud to another. These issues can be addressed through federation of cloud infrastructures. An important aspect of federation is delegation of access control, where one actor, e.g., an end user, authorizes another actor, e.g., a cloud provider, to act on its behalf, typically with a subset of its access rights, safely and securely. This paper deals with delegation across storage clouds. We describe a delegation architecture for on-boarding federation, which allows an enterprise to efficiently migrate its data from one storage cloud provider to another (e.g., for business or legal reasons), while providing continuous access and a unified view over the data during the migration. In our architecture a user delegates a subset of his access rights on the source and destination clouds to an on-boarding federation layer on the destination cloud. This enables on-boarding to occur in a safe and secure way, such that the on-boarding layer has the least privilege required to carry out its work. We evaluate the security implications of delegation that need to be taken into account for on-boarding. We also show how the delegation architecture can be implemented using the Security Assertion Markup Language.",Ciro Formisano; Elliot K. Kolodner; Alexandra Shulman‐Peleg; Ermanno Travaglino; Gil Vernik; Massimo Villari,Scalable Computing Practice and Experience,2014,2,https://openalex.org/W2050822169,https://www.scpe.org/index.php/scpe/article/download/934/396,W2050822169
,IaaS-cloud security enhancement : an intelligent attribute-based access control model and implementation,"The cloud computing paradigm introduces an efficient utilisation of huge computing\nresources by multiple users with minimal expense and deployment effort\ncompared to traditional computing facilities. Although cloud computing has incredible\nbenefits, some governments and enterprises remain hesitant to transfer\ntheir computing technology to the cloud as a consequence of the associated security\nchallenges. Security is, therefore, a significant factor in cloud computing\nadoption. Cloud services consist of three layers: Software as a Service (SaaS), Platform\nas a Service (PaaS), and Infrastructure as a Service (IaaS). Cloud computing\nservices are accessed through network connections and utilised by multi-users who\ncan share the resources through virtualisation technology. Accordingly, an efficient\naccess control system is crucial to prevent unauthorised access.\nThis thesis mainly investigates the IaaS security enhancement from an access\ncontrol point of view. [Continues.]",Shadha Mohamed Sulaiyam ALAmri,Loughborough University Institutional Repository (Loughborough University),2017,1,https://openalex.org/W2779152615,https://dspace.lboro.ac.uk/2134/27547,W2779152615
10.1145/3320269.3384759,Contextual and Granular Policy Enforcement in Database-backed Applications,"Database-backed applications rely on inlined policy checks to process users' private and confidential data in a policy-compliant manner as traditional database access control mechanisms cannot enforce complex policies. However, application bugs due to missed checks are common in such applications, which result in data breaches. While separating policy from code is a natural solution, many data protection policies specify restrictions based on the context in which data is accessed and how the data is used. Enforcing these restrictions automatically presents significant challenges, as the information needed to determine context requires a tight coupling between policy enforcement and an application's implementation. We present Estrela, a framework for enforcing contextual and granular data access policies. Working from the observation that API endpoints can be associated with salient contextual information in most database-backed applications, Estrela allows developers to specify API-specific restrictions on data access and use. Estrela provides a clean separation between policy specification and the application's implementation, which facilitates easier auditing and maintenance of policies. Policies in Estrela consist of pre-evaluation and post-evaluation conditions, which provide the means to modulate database access before a query is issued, and to impose finer-grained constraints on information release after the evaluation of query, respectively. We build a prototype of Estrela and apply it to retrofit several real world applications (from 1000-80k LOC) to enforce different contextual policies. Our evaluation shows that Estrela can enforce policies with minimal overheads.",Abhishek Bichhawat; Matt Fredrikson; Jean Yang; Akash Trehan,,2020,2,https://openalex.org/W3008064423,https://dl.acm.org/doi/pdf/10.1145/3320269.3384759,W3008064423
10.3390/info15040173,A Quantum-Safe Software-Defined Deterministic Internet of Things (IoT) with Hardware-Enforced Cyber-Security for Critical Infrastructures,"The next-generation “Industrial Internet of Things” (IIoT) will support “Machine-to-Machine” (M2M) communications for smart Cyber-Physical-Systems and Industry 4.0, and require guaranteed cyber-security. This paper explores hardware-enforced cyber-security for critical infrastructures. It examines a quantum-safe “Software-Defined-Deterministic IIoT” (SDD-IIoT), with a new forwarding-plane (sub-layer-3a) for deterministic M2M traffic flows. A “Software-Defined Networking” (SDN) control plane controls many “Software-Defined-Deterministic Wide-Area Networks” (SDD-WANs), realized with FPGAs. The SDN control plane provides an “Admission-Control/Access-Control” system for network-bandwidth, using collaborating Artificial Intelligence (AI)-based “Zero Trust Architectures” (ZTAs). Hardware-enforced access-control eliminates all congestion, BufferBloat, and DoS/DDoS attacks, significantly reduces buffer-sizes, and supports ultra-reliable-low-latency communications in the forwarding-plane. The forwarding-plane can: (i) Encrypt/Authenticate M2M flows using quantum-safe ciphers, to withstand attacks by Quantum Computers; (ii) Implement “guaranteed intrusion detection systems” in FPGAs, to detect cyber-attacks embedded within billions of IIoT packets; (iii) Provide guaranteed immunity to external cyber-attacks, and exceptionally strong immunity to internal cyber-attacks; (iv) Save USD 100s of billions annually by exploiting FPGAs; and (v) Enable hybrid Classical-Quantum networks, by integrating a “quantum key distribution” (QKD) network with a classical forwarding plane with exceptionally strong cyber-security, determined by the computational hardness of cracking Symmetric Key Cryptography. Extensive experimental results for an SDD-WAN over the European Union are reported.",Ted H. Szymanski,Information,2024,3,https://openalex.org/W4393081802,https://www.mdpi.com/2078-2489/15/4/173/pdf?version=1711104128,W4393081802
10.26180/13280303.v1,Dynamic Cross-Domain Authorisation Model,"This research study is focused on evaluating the influence of security, privacy and access control on multiple-domains (e.g., the healthcare domain). In this thesis, we addressed the problem of central access decision systems by introducing an appropriate cross-domain healthcare scenario based on current issues and interaction of relevant entities in cross-domain environments. This work has enabled us to introduce decentralised access control, a novel policy system for dynamic cross-domain authorisation that uses elements of both the traditional access control model and cryptographic primitives. These kinds of algorithms and systems are fundamental in developing Industrial applications (e.g., healthcare) to secure the confidentiality, integrity and availability of this sensitive data and prevent unauthorised user access in the cross-domain environments.",Ahmad Salehi Shahraki,OPAL (Open@LaTrobe) (La Trobe University),2023,1,https://openalex.org/W3150023697,https://figshare.com/articles/thesis/Dynamic_Cross-Domain_Authorisation_Model/13280303,W3150023697
10.32604/cmc.2021.015056,Service-Aware Access Control Procedure for Blockchain Assisted Real-Time Applications,"The design of distributed ledger, Asymmetric Key Algorithm (AKA) blockchain systems, is prominent in administering security and access control in various real-time services and applications. The assimilation of blockchain systems leverages the reliable access and secure service provisioning of the services. However, the distributed ledger technology’s access control and chained decisions are defaced by pervasive and service unawareness. It results in degrading security through unattended access control for limited-service users. In this article, a service-aware access control procedure (SACP) is introduced to address the afore-mentioned issue. The proposed SACP defines attended access control for all the service session by identifying the users and service provider availability. The distributed nature of the ledger systems and classification tree learning are combined to determine unattended access. The sole access is determined by summarizing the closed and open access requests and the service provider’s availability and integrity checks. In this process, the learning process classifies the secured access request and completed the integrity checks of the current and previous service dissemination. This classification-based access administration reduces the service disconnections and false access rate of the applications.",Alaa Omran Almagrabi; Ali Kashif Bashir,"Computers, materials & continua/Computers, materials & continua (Print)",2021,3,https://openalex.org/W3134463855,https://www.techscience.com/ueditor/files/TSP_CMC_67-3/TSP_CMC_15056/TSP_CMC_15056.pdf,W3134463855
10.21203/rs.3.rs-1579462/v1,Continuous Single-Sign-On (CSSO) method for authentication and authorization in microservices architectures,"<title>Abstract</title> In order to maintain a competitive edge, companies have adopted the microservices architecture to enable them to quickly add new functionality and application integrations. This is an architectural design pattern that consists of structuring a computer application into different autonomous services, which can be deployed and managed independently of each other. To secure access to the different services, most microservices applications delegate this function to an identity server which ensures authentication and authorization. However, the security offered by identity servers is subject to two essential flaws. The principle of single sign-on (SSO), which consists of authenticating once to access all the system's services, can quickly extend the scope of an identity theft attack to all these services. The access control implemented by these identity servers remains based on the principle of trusting the administrators. And so, any compromise of the administrator account would contribute to putting the system out of control. To overcome these security flaws in microservices we propose an approach based on continuous authentication mechanism called Continuous - Single - Sign - On (CSSO), which allows to authenticate a user throughout his session and not only at the connection time. This work finds its application in microservices and cloud security.<bold>CCS CONCEPTS </bold>• Security and Privacy• Software and its engineering • Information Systems",AZANGUEZET QUIMATIO BENOIT MARTIN; NDANTENG TCHAKOUNTÉ AUVARIQUE; TSOGNONG FIDÈLE; Marcellin Nkenlifack,,2022,3,https://openalex.org/W4224264998,https://www.researchsquare.com/article/rs-1579462/latest.pdf,W4224264998
10.37391/ijeer.120138,An Evaluation of the Proposed Security Access Control for BYOD Devices with Mobile Device Management (MDM),"Bring Your Own Device (BYOD) at Work is a growing practice that has significantly increased network security vulnerabilities. This development has tremendous implications for both businesses and individuals in every organization. As a result of the extensive spreading of viruses, spyware, and other problematic downloads onto personal devices, the government has been forced to examine its data protection legislation. Dangerous apps are downloaded into personal devices without the user's awareness. As a result, both people and governments may suffer disastrous repercussions. In this research, proposed BYODs are troublesome since they can change policies without consent and expose private information. This type of privacy violation has a domino effect, resulting in substantial legal and financial consequences as well as decreased productivity for enterprises and governments. Governments have a daunting problem since they must protect networks from these threats while simultaneously considering user rights and privacy legislation. The framework of this paper that decreases the number of system limits and access control methods that are established for BYODs and cloud environments has been presented by the researchers of the study. They also attempted to protect user privacy by implementing Mobile Device Management (MDM) technology. The study's preliminary findings were optimistic, implying that the framework might reduce access control difficulties.",Jimshith. V.T; Mary Amala Bai,International Journal of Electrical and Electronics Research,2024,2,https://openalex.org/W4393337553,https://ijeer.forexjournal.co.in/papers-pdf/ijeer-120138.pdf,W4393337553
10.5614/itbj.ict.res.appl.2023.17.2.8,Smart Card-based Access Control System using Isolated Many-to-Many Authentication Scheme for Electric Vehicle Charging Stations,"In recent years, the Internet of Things (IoT) trend has been adopted very quickly. The rapid growth of IoT has increased the need for physical access control systems (ACS) for IoT devices, especially for IoT devices containing confidential data or other potential security risks. This research focused on many-to-many ACS, a type of ACS in which many resource-owners and resource-users are involved in the same system. This type of system is advantageous in that the user can conveniently access resources from different resource-owners using the same system. However, such a system may create a situation where parties involved in the system have their data leaked because of the large number of parties involved in the system. Therefore, ‘isolation’ of the parties involved is needed. This research simulated the use of smart cards to access electric vehicle (EV) charging stations that implement an isolated many-to-many authentication scheme. Two ESP8266 MCUs, one RC522 RFID reader, and an LED represented an EV charging station. Each institute used a Raspberry Pi Zero W as the web and database server. This research also used VPN and HTTPS protocols to isolate each institute’s assets. Every component of the system was successfully implemented and tested functionally.",Wervyan Shalannanda; Fajri Anugerah Pramadhana Kornel; Naufal Rafi Hibatullah; Fahmi Fahmi; Erwin Sutanto; Muhammad Yazid; Muhammad Aziz; Muhammad Imran Hamid,Journal of ICT Research and Applications,2023,2,https://openalex.org/W4387024382,https://journals.itb.ac.id/index.php/jictra/article/download/19796/6327,W4387024382
10.5753/wgid.2019.14021,PEP4Django A Policy Enforcement Point for Python Web Applications,"Traditionally, access control mechanisms have been hard-coded into application components. Such approach is error-prone, mixing business logic with access control concerns, and affecting the ﬂexibility of security policies, as is the case with IFRN SUAP Django-based system. The externalization of access control rules allows their decoupling from business logic, through the use of authorization servers where access control policies are stored and queried for computing access decisions. In this context, this paper presents an approach that allows a Django Web application to delegate access control decisions to an external authorization server. The approach has been integrated into an enterprise level system, which has been used for experimentation. The results obtained indicate a negligible overhead, while allowing the modiﬁcation of access control policies without interrupting the system.",Carlos Eduardo da Silva; Welkson De Medeiros; Silvio Sampaio,,2019,1,https://openalex.org/W3043642084,https://sol.sbc.org.br/index.php/wgid/article/download/14021/13870,W3043642084
10.1155/2021/6611518,Publicly Traceable Attribute-Based Anonymous Authentication and Its Application to Voting,"Numerous anonymous authentication schemes are designed to provide efficient authentication services while preserving privacy. Such schemes may easily neglect access control and accountability, which are two requirements that play an important role in some particular environments and applications. Prior designs of attribute-based anonymous authentication schemes did not concentrate on providing full anonymity while at the same time holding public traceability. To address this problem, we formally define and present a new primitive called traceable attribute-based anonymous authentication (TABAA) which achieves (i) full anonymity, i.e., both registration and authentication cannot reveal user’s privacy; (ii) reusable credential, i.e., a registered credential can be repeatedly used without being linked; (iii) access control, i.e., only when the user’s attribute satisfies the access policy can the user be involved in authentication; and (iv) public traceability, i.e., anyone, without help from the trusted third party, can trace a misbehaving user who has authenticated two messages corresponding to a common address. Then, we formally define the security requirements of TABAA, including unforgeability, anonymity, and accountability, and give a generic construction satisfying the security requirements. Furthermore, based on TABAA, we propose the first attribute-based, decentralized, fully anonymous, publicly traceable e-voting, which enables voters to engage in a number of different voting activities without repeated registration.",Peng Li; Junzuo Lai; Yongdong Wu,Security and Communication Networks,2021,2,https://openalex.org/W3190628612,https://downloads.hindawi.com/journals/scn/2021/6611518.pdf,W3190628612
10.5120/ijca2020920130,Evaluation of Access Control Techniques in Cloud Computing,"Cloud Computing is an advanced evolving technology.It is a technology in which authorised user can store, retrieve and delete data from cloud computing environment.Mostly it is used for storage of data because now a day's storage of data in safe space is a critical problem.Data kept in cloud can be retrieved any time and at any place, if you are legitimate user and having internet access.Main benefit of use of this technology is you don't worry about the data storage capacity, equipment purchasing and access speed.Even with of this technology data sharing is very easy.According to use of this technology cloud computing is categorised into service models as SaaS, PassS and IaaS.As data security is depends on user authentication it is also depends on access control.",Devyani Patil; Nilesh Mahajan,International Journal of Computer Applications,2020,1,https://openalex.org/W3017115814,https://doi.org/10.5120/ijca2020920130,W3017115814
10.22214/ijraset.2023.55335,Secure Big Data Storage on Multi-Cloud Servers with Enhanced Attribute-Based Access Control,"Abstract: Data outsourcing is now subject to additional safety and privacy concerns as a result of the rise in cloud computing demand. Because data management was moved to words an unstable cloud during the outsourcing stage of the data, data permit control identified a key problem in the cloud repository. This analysis uses the Attribute-Based Access Control method to control access to the cloud storage to solve the issue. The data is reserved in the cloud and protected by strict security before the user may access it. This model takes into account specific properties of the cloud data stored in the database authentication process in order to store the information of registered collections alongside the user-committed data. Each of the clusters has a unique set of benefits, including usernames, group names, and registry message authorization codes. Prior to sending the data to the service provider, it should be encrypted to ensure its security. However, there may occasionally be problems with the supplier’s security measures. In this outcome, a variety of metrics are analyzed, such as the amount of time used for encryption, decryption, key generation, and time consumption. The numerous existing techniques, like Nth Truncated Ring Units and Cipher text. Constraints on online storage access may make policy attribute-based encryption impossible. The time of encryption is reduced by 20% and 36%, respectively, via NTRU and CP-ABE. The proposed technique decrypts data 10.64% faster than the current approach, which decrypts data 19% more slowly.",Sandeep Gajanan Sutar,International Journal for Research in Applied Science and Engineering Technology,2023,1,https://openalex.org/W4385888740,https://doi.org/10.22214/ijraset.2023.55335,W4385888740
10.3390/s18020575,Feasibility Assessment of a Fine-Grained Access Control Model on Resource Constrained Sensors,"Upcoming smart scenarios enabled by the Internet of Things (IoT) envision smart objects that provide services that can adapt to user behavior or be managed to achieve greater productivity. In such environments, smart things are inexpensive and, therefore, constrained devices. However, they are also critical components because of the importance of the information that they provide. Given this, strong security is a requirement, but not all security mechanisms in general and access control models in particular are feasible. In this paper, we present the feasibility assessment of an access control model that utilizes a hybrid architecture and a policy language that provides dynamic fine-grained policy enforcement in the sensors, which requires an efficient message exchange protocol called Hidra. This experimental performance assessment includes a prototype implementation, a performance evaluation model, the measurements and related discussions, which demonstrate the feasibility and adequacy of the analyzed access control model.",Mikel Uriarte; Jasone Astorga; Eduardo Jacob; Maider Huarte; Pedro Romaña,Sensors,2018,2,https://openalex.org/W2791879639,https://www.mdpi.com/1424-8220/18/2/575/pdf?version=1518589446,W2791879639
10.32996/jcsts.2025.7.4.84,Real-Time Clinical Data Governance Architecture: Financial Compliance-Inspired Model for HIPAA/HITECH Compliance,"This article proposes a novel cloud-native architecture for real-time clinical data governance inspired by advanced financial compliance systems. Drawing from robust financial sector frameworks such as BSA/AML, OCC, and SOX, the architecture integrates event-driven ETL pipelines, field-level encryption, and policy-as-code approaches to automate HIPAA and HITECH compliance in healthcare environments. The framework leverages serverless computing, comprehensive audit logging, and machine learning to provide continuous monitoring and enforcement capabilities while maintaining data lineage across clinical systems. By implementing defense-in-depth security strategies, role-based access control aligned with clinical workflows, and blockchain-verified audit trails, healthcare organizations can shift from retrospective to preventative compliance models. This cross-sector architectural blueprint demonstrates how financial industry governance tools can significantly reduce compliance incidents, decrease administrative overhead, enhance patient data security, and enable secure cross-institutional data sharing while maintaining regulatory compliance.",Naga Krishna Mahesh Pulikonda,Journal of Computer Science and Technology Studies,2025,2,https://openalex.org/W4410535399,https://al-kindipublisher.com/index.php/jcsts/article/download/9620/8259,W4410535399
10.3390/electronics11193073,Access-Control Model of Super Business System Based on Business Entity,"To address the problem that the traditional access-control model is no longer suitable for access control and authorization in the super business system—which has the characteristics of many businesses and complex permissions—a business entity-based access-control model (BE-BAC) is proposed in this paper. The BE-BAC model realizes the relationship between users, business entities, and business permissions. Firstly, according to the characteristics of the super business system, the concept of business entity is put forward, introducing the composition and relationship of the business entity. Secondly, the business entity is introduced into the access-control model, formally describing the basic relationship, constraint, mapping, and authorization strategy of the BE-BAC model. Finally, the access-control workflow, based on the business entity, is designed, and the security analysis and comprehensive comparison of the model are carried out. Compared with the existing access-control model, the BE-BAC model has higher security and flexibility, and better protects resources, through more secure access-request decisions.",Bin Zhao; Guiyue Zheng; Yilong Gao; Yanchen Zhao,Electronics,2022,1,https://openalex.org/W4297539938,https://www.mdpi.com/2079-9292/11/19/3073/pdf?version=1664246045,W4297539938
10.31695/ijasre.2022.8.4.9,Incorporating Environmental Protection Requirement in Industrial IoT Access Control Security Using Arduino Technology MQ2 and DHT11 Sensor Networks,"This paper presents the development of environmental monitoring mechanism based on Arduino Sensor Technology for Industrial Internet of Things (Industrial IoT) Critical Infrastructure (CI) Protection in an Access Control role. Access control of hazardous substances is one of the most vulnerable aspects of Industrial IoT CI. The idea behind this study is to harden environmental security through live ecological monitoring of Temperature, Humidity and emitted hazardous substances or gases due to Industrial activities and processes in Smart CI places such as Nuclear Processing Plant, Thermal Generation Power Industries, Fossil Processing Plant, Military Chemical warfare plant, food processing factory, Agriculture Chemical Manufacturing Plant and many other CI industries. Live monitoring is one of the most important security requirements for any cyber-Access Control Mechanism. The literature revealed that similar systems were developed and implemented in different organizations and with different System Requirements and specifications. However, most CI industries have not automated environmental monitoring requirements and integrated the requirement into a broad institution security continuum. The consequence of neglecting environmental security is climate change. Furthermore, Toxic gas pollution affects millions of people around the world and contributes to about 5.4 percent of deaths worldwide. Pollution kills more people than the combination of malaria, AIDS, and tuberculosis hence the development of security mechanisms to monitor pollutants in the atmosphere. The main objective of this study was to develop a computer-based application for monitoring environmental hazardous substances such as extreme temperature, humidity, carbon dioxide (CO2), carbon monoxide (CO), and Smoke in the atmosphere surrounding Industrial IoT CI Industries. The system development approach employed was the Arduino engineering process model. To achieve this objective, cheaper ecological sensor Networks that include MQ2 and DHT11 Arduino Sensors are connected to Arduino Uno Microcontroller through a solderless breadboard Arduino component. The backend database was MySQL Relational database management system. The developed prototype application produced a number of results including live monitoring of temperature, humidity, CO2, CO, Smoke, and many others. A system evaluation process was conducted and the result indicated 99.999% accuracy levels. The results, it evidence that the developed prototype application can improve environmental security in Industrial IoT CI institutions.",Joseph Kalunga; Simon Tembo; Jackson Phiri,International Journal of Advances in Scientific Research and Engineering,2022,3,https://openalex.org/W4285305318,https://ijasre.net/index.php/ijasre/article/download/1497/1929/2755,W4285305318
10.47392/irjash.2023.s065,ABAC Scheme on Electronic Health Records Using Hyperledger Fabric,"In this modern world, data is getting more significant with new emerging tech- nologies, and a transparent system must be made with security mechanisms.For example, an Electronic Health Record (EHR) is a system that records patient data in a digital format across different healthcare settings. The ulti- mate benefits of Blockchain technology are to safeguard patient records and pave a path for health centers, clinics, and medicals. A high-level invulnerable system is required to prevent the rising cybersecurity threats targeting these organizations. A Blockchain that fulfills the HIPAA regulation is a protective barrier and transparency required by many fields. Attribute-based access con- trol (ABAC) is a scheme that provides an effective authentication and autho- rization model that considers attributes from the user, instead of roles, to grant permission to the user to access. This system makes it easier for Certificate Authorities (CA) to manage user permissions by assigning specific rights and privileges based on the individual’s characteristics. Thus, writing policies will secure data transparency as the one requested can only view the data if they satisfy the policy’s criteria.",Ashwin Rupak S A B; Jayaprakash Janarthanan; Kishore Kumar N; S Harissh; Sasi Kumar R,International Research Journal on Advanced Science Hub,2023,1,https://openalex.org/W4383033744,https://rspsciencehub.com/article_23865_5d434a7fa4a409e4878ed98190db1de4.pdf,W4383033744
10.1145/3381991.3395619,A Decision Tree Learning Approach for Mining Relationship-Based Access Control Policies,"Relationship-based access control (ReBAC) provides a high level of expressiveness and flexibility that promotes security and information sharing, by allowing policies to be expressed in terms of chains of relationships between entities. ReBAC policy mining algorithms have the potential to significantly reduce the cost of migration from legacy access control systems to ReBAC, by partially automating the development of a ReBAC policy. This paper presents new algorithms, called DTRM (Decision Tree ReBAC Miner) and DTRM$^-$, based on decision trees, for mining ReBAC policies from access control lists (ACLs) and information about entities. Compared to state-of-the-art ReBAC mining algorithms, our algorithms are significantly faster, achieve comparable policy quality, and can mine policies in a richer language.",Thang Bui; Scott D. Stoller,,2020,1,https://openalex.org/W2975123463,https://arxiv.org/pdf/1909.12095,W2975123463
10.37602/ijrehc.2024.5201,"DATA SECURITY IN BIG DATA: CHALLENGES, STRATEGIES, AND FUTURE TRENDS","In the dynamic landscape of big data analytics, this paper explores the critical dimension of data security, addressing challenges, strategies, and emerging trends. Recognizing the exponential growth and complexity of big data, the study delves into the multifaceted challenges posed by its volume, velocity, and variety. Through an extensive literature review, this paper provides an overview of existing studies on data security in big data environments, highlighting the current gaps in understanding. The paper then evaluates strategies employed to fortify data security, emphasizing encryption techniques, access controls, and authentication mechanisms. Drawing insights from real-world case studies, it showcases successful implementations of these strategies, providing practical examples for organizations navigating the intricacies of big data security. As technology continues to evolve, the paper investigates emerging trends in data security, such as the integration of artificial intelligence and machine learning for advanced threat detection, the potential of blockchain for enhancing data integrity, and the adoption of zero-trust architectures. The analysis includes a discussion on the implications of these technologies on the future of data security in big data environments. The methodology section outlines the research design and data collection methods, setting the foundation for the subsequent results and discussion. The results section summarizes key findings, addressing the effectiveness of current strategies and technologies in mitigating data security risks. The discussion section critically analyses the implications of these findings, identifying potential areas for future research and improvement. In conclusion, this paper provides a comprehensive examination of data security in the era of big data, offering valuable insights for practitioners, researchers, and policymakers. By addressing challenges, evaluating strategies, and anticipating future trends, the study contributes to the ongoing discourse surrounding the intersection of data security and big data analytics.",ADEOLA OLADELE ADENUBI; Ayorinde P Oduroye,International Journal of Research in Education Humanities and Commerce,2024,3,https://openalex.org/W4394697722,https://doi.org/10.37602/ijrehc.2024.5201,W4394697722
10.17706/ijcce.2016.5.2.130-140,Technical Requirements of the e-Waybill Service,"An electronic waybill (e-Waybill) is a service whose purpose is to replace the paper waybill, which is a paper documents that traditionally follows a consignment during transport. An important purpose of the e-Waybill is to achieve a paperless flow of information during freight transport. In this paper, we investigate five e-Waybill solutions, that is, system design specifications for the e-Waybill, regarding their non-functional (technical) requirements. In addition, we discuss how well existing technologies are able to fulfil the identified requirements. We have identified that information storage, synchronization and conflict management, access control, and communication are important categories of technical requirements of the e-Waybill service. We argue that the identified technical requirements can be used to support the process of designing and implementing the e-Waybill service.",Shoaib Bakhtyar; Johan Holmgren; Jan Persson,International Journal of Computer and Communication Engineering,2015,2,https://openalex.org/W1895891798,http://www.ijcce.org/vol5/437-CA022.pdf,W1895891798
10.17648/enig.v2i1.46,A Modularity and Extensibility Analysis on Authorization Frameworks,"&lt;p&gt;Authorization in its most basic form can be&lt;br /&gt;reduced to a simple question: “May a subject X access an object&lt;br /&gt;Y?” The attempt to implement an adequate response to this&lt;br /&gt;authorization question has produced many access control models&lt;br /&gt;and mechanisms. The development of the authorization&lt;br /&gt;mechanisms usually employs frameworks, which usually&lt;br /&gt;implements one access control model, as a way of reusing larger&lt;br /&gt;portions of software. However, some authorization requirements,&lt;br /&gt;present on recent applications, have demanded for software&lt;br /&gt;systems to be able to handle security policies of multiple access&lt;br /&gt;control models. Industry has resolved this problem in a&lt;br /&gt;pragmatic way, by using the framework to solve part of the&lt;br /&gt;problem, and mingling business and the remaining authorization&lt;br /&gt;concerns into the code. The main goal of this paper is to present a&lt;br /&gt;comparative analysis between the existing frameworks developed&lt;br /&gt;either within the academic and industry environments. This&lt;br /&gt;analysis uses a motivating example to present the main industry&lt;br /&gt;frameworks and consider the fulfillment of modularity,&lt;br /&gt;extensibility and granularity requirements facing its suitability&lt;br /&gt;for the existing access control models. This analysis included the&lt;br /&gt;Esfinge Guardian framework, which is an open source&lt;br /&gt;framework developed by the authors that provides mechanisms&lt;br /&gt;that allows its extension to implement and combine different&lt;br /&gt;authorization models.&lt;/p&gt;",Eduardo Guerra; Jefferson O. Silva; Clovis Torres Fernandes,Journal of Information Security and Cryptography (Enigma),2016,1,https://openalex.org/W2889588995,https://enigma.unb.br/index.php/enigma/article/download/46/24,W2889588995
10.55041/ijsrem23970,Unveiling the Shadows: Exploring the Security Challenges of the Internet of Things (IoT),"The Internet of Things (IoT) has revolutionized the way we interact with the digital world by connecting numerous devices and enabling seamless communication and data sharing. However, the widespread adoption of IoT has brought forth significant security challenges. This research paper aims to provide a comprehensive analysis of the security challenges faced in the IoT ecosystem. The paper discusses various security vulnerabilities, including device-level vulnerabilities, network security threats, data privacy concerns, and authentication and access control issues. Furthermore, the paper explores existing security solutions and proposes strategies to mitigate the identified challenges. By addressing these security challenges, organizations and individuals can deploy and utilize IoT devices and systems in a more secure and trusted manner. Key Words: Internet of Things, IoT, security challenges, device-level vulnerabilities, inadequate authentication, network security threats, data privacy, data confidentiality, authentication, access control, encryption, cryptographic techniques, intrusion detection, prevention systems",Rakesh Sen; Er. Amrita Dash,INTERANTIONAL JOURNAL OF SCIENTIFIC RESEARCH IN ENGINEERING AND MANAGEMENT,2023,4,https://openalex.org/W4384453100,https://ijsrem.com/download/unveiling-the-shadows-exploring-the-security-challenges-of-the-internet-of-things-iot/?wpdmdl=22312&refresh=64efd8b0841391693440176,W4384453100
10.4236/etsn.2018.71001,Privacy Preserving Risk Mitigation Approach for Healthcare Domain,"In the healthcare domain, protecting the electronic health record (EHR) is crucial for preserving the privacy of the patient. To help protect the sensitive data, access control mechanisms can be utilized to restrict access to only legitimate users. However, an issue arises when the authorized users abuse their access privileges and violate privacy preferences of the patients. While traditional access control schemes fall short of defending against the misbehavior of authorized users, risk-aware access control models can provide adaptable access to the system resources based on assessing the risk of an access request. When an access request is deemed risky, but within acceptable thresholds, risk mitigation strategies can be exploited to minimize the risk calculated. This paper proposes a risk-aware, privacy-preserving risk mitigation approach that can be utilized in the healthcare domain. The risk mitigation approach controls the patient's medical data that can be exposed to healthcare professionals, according to their trust level as well as the risk incurred of such data exposure, by developing a novel Risk Measure formula. The developed Risk Measure is proven to manage the risk effectively. Furthermore, Risk Mitigation Data Disclosure algorithms, RIMIDI0 and RIMIDI1, which utilize the developed risk measures, are proposed. Experimental results show the feasibility and effectiveness of the proposed method in preserving the privacy preferences of the patient. Since the proposed approach exposes the patient's data that are relevant to the undergoing medical procedure while preserving the privacy preferences, positive outcomes can be realized, which will ultimately bring forth quality healthcare services.",Shaden S. Al Aqeeli; Mznah Al‐Rodhaan; Yuan Tian; Abdullah Al‐Dhelaan,E-Health Telecommunication Systems and Networks,2018,2,https://openalex.org/W2794655503,http://www.scirp.org/journal/PaperDownload.aspx?paperID=83447,W2794655503
